,tag,yield,greatstone_rating,return_ytd,2014_category_return,2012_return_category,years_up,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,years_down,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years,2012_fund_return,2018_return_fund,2017_return_fund,category_ratio_net_annual_expense,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,3y_treynor_ratio,3y_alpha_ratio,3y_sharpe_ratio,3y_rma_ratio,3y_beta_ratio,3y_r2_ratio,3y_std_ratio,3y_return_ratio,5y_treynor_ratio,5y_alpha_ratio,5y_sharpe_ratio,5y_rma_ratio,5y_beta_ratio,5y_r2_ratio,5y_std_ratio,5y_return_ratio,10y_treynor_ratio,10y_alpha_ratio,10y_sharpe_ratio,10y_rma_ratio,10y_beta_ratio,10y_r2_ratio,10y_std_ratio,10y_return_ratio,category,bb_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,Medium,Small,Unknown
5y_beta_ratio,0.007231351825769383,-0.2143714914396575,0.24818320898178947,0.37847780049073304,0.24792636540604815,0.44226439909243204,0.2323952925292766,-0.2514769011604322,0.045836503430023615,-0.25122979449460064,0.17843452949140423,-0.18579024111059844,0.3788068625792616,0.3290583758404419,0.2289763403094915,-0.011382949350385576,0.419208207525609,0.37632115590584425,0.4126141020196531,0.13420873469357708,0.3564991371465506,0.03548669169190139,0.23408161447870846,-0.09921040624134898,-0.00924119835421688,0.4126141020196531,-0.07294232919912558,0.1687611735576043,-0.05711468784734282,0.3694470713186224,0.19227640026650578,0.08111287349847354,-0.12961564311330367,0.3301386204756181,0.41851262372592557,0.3787190950771839,-0.2385846370999102,0.33353515896348096,-0.10276464081703604,-0.08859663309711295,0.02100269437090894,-0.28949329922248146,-0.03200439962616233,0.38244812970569764,0.44003236178827604,-0.026408657442421764,0.04197554104541442,0.12408149369774375,0.1803390178955297,0.4893901303883503,0.8146723204155574,0.3586027014698731,0.39947782825535144,0.030234049156025528,0.10597390106571523,0.19826695225602045,0.26650566312593477,0.4471615692340467,1.0,0.5473503259007122,0.6070503724220906,0.2352510473589675,0.04136999279157854,0.15548297443588374,0.31315940595696673,0.48735616927110903,0.6659143245914179,0.4207663935901689,0.4191541298058273,0.36598150091241816,-0.028748887735277624,-0.24392405041975768,0.1931595394073391,0.013259139650511339,0.021917518099117596,0.24219578243136758,-0.029516038010009713,-0.042826734979387895,0.0005663090491544902,-0.08142727139176366,0.0378157005600697,-0.014682063719463118,-0.07350904272366089,-0.16508088246716976
5y_r2_ratio,-0.009119683605443064,-0.03193709841595263,0.30570164924228765,0.06963070974065269,0.1893936489525858,0.3666870092573101,0.3191564391513629,-0.005809316615528848,0.04136046972464841,-0.15336049850249622,0.0036116767061209866,-0.05731725749381542,0.06981331428336358,0.24269582753727334,0.20421353960539873,0.010339148817616602,0.23168973078030905,0.0731844350922074,0.09657024319964362,0.024972610305581726,0.09252884821819886,0.05117564995277725,0.0022268731719973325,-0.022685708595306213,-0.024960939185778835,0.09657024319964362,-0.037043669031008176,0.07400276125477949,-0.03489333015531715,0.05092311127155557,0.09575198916183113,0.003743250087970499,-0.00868417132891173,0.237500763255511,0.18755075084171,0.3053506873260295,-0.014647837034665882,0.1005452778836051,-0.0664270883091475,-0.04583794545689474,0.03559181677081697,0.021222712334233437,-0.019861175653723227,0.2888601677486688,0.24949786930742476,-0.05307790802856471,0.007136947265843125,0.0472142413537481,0.13973226090813898,0.20546221798367947,0.315502049741168,0.7304023966118486,0.35690299022366345,0.005073816398907305,0.09725762216818488,0.15535020236027736,0.3097417669849218,0.24056331961461866,0.5473503259007122,1.0,0.6327607257419747,0.2855511851033528,0.03471888239432518,0.15604853183491535,0.4329699544820171,0.34241730432639406,0.41751833843268255,0.5707752861080361,0.43123189261370826,0.39797244874933463,-0.0598900650960572,-0.03464912889937052,0.06619777253468924,-0.011210274355869344,0.051632194145577966,0.04303040776637293,0.039842178991299985,0.016796496530716232,0.06350891794482222,-0.005403239253598771,0.04356516961373685,0.04255906186154428,-0.023357597488084542,-0.08041444994120793
5y_std_ratio,-0.015199366575861089,0.0013567684660265042,0.3425433754291804,0.08446125725273333,0.1998059293082684,0.395916772418291,0.3324380181423893,0.015269503360148972,0.04982678906996501,-0.12720029976928904,0.03480225863328213,-0.06599837458757515,0.08396951638647382,0.31075807239047076,0.18991794543953042,-0.0009394891773281821,0.26075162067936714,0.08707197480571237,0.08114006281348547,0.016923238685861004,0.07292090726900416,0.03443260832323445,0.036752186458257494,-0.10156114723432044,-0.013288918000204045,0.08114006281348547,-0.04122262737718618,0.14270483044500062,0.03721167045218986,0.030891978452457194,0.12160300387722789,0.02921775678430832,-0.032802900670029965,0.27524168467019083,0.2268345723468854,0.3450424672814375,-0.03566401693212971,0.10311908611203274,-0.07360706913977239,-0.049550078488829925,-0.004525277816321265,0.03440706383628259,0.0034241863727437205,0.3191019588839631,0.25999973931398174,-0.015571471129956533,0.06344534550399501,0.12154351043795232,0.16200363295019563,0.24043836669896868,0.33364191844367197,0.35383512262822747,0.6759827175864922,0.023773484906517813,0.10678803511275052,0.2721931234786765,0.29184236786744455,0.2664981770805369,0.6070503724220906,0.6327607257419747,1.0,0.3034415963816858,0.04739426606990372,0.23699941148175782,0.4354345505638272,0.3749247227871941,0.4540713510635468,0.46982444564176734,0.5837217825826094,0.471766952209896,-0.04977892971005979,0.00884110185825524,-0.02255000928191037,-0.02179107500993124,0.05809837240699488,-0.026561771040645287,0.03289509926017476,-0.025510747108318077,0.058584911195291876,-0.002863823202739036,0.034507275228727916,0.05130242783338334,0.044474775652222645,-0.08405211523697202
5y_return_ratio,-0.0074807174718252035,0.016935671311505876,0.369371660616996,0.06141864382540547,0.06169236558458657,0.11683850082377062,0.14017602551856764,0.01241214805902852,-0.003512938287233262,-0.04668142828362432,0.03873523312182151,-0.022612025528095457,0.06218107349126203,0.042178213816402944,0.1310717212485267,-0.01793271044717156,0.08763649874902367,0.05717030564550898,0.02336661605533142,0.026318603581232558,0.018304009444286926,0.131585959869149,0.04610521049660054,0.059059812177289686,0.009327607060019878,0.02336661605533142,-0.0015575111409000565,0.09868062647727707,0.007051370407521222,0.018477329909419526,0.0468409550946192,0.03894737208944572,0.02162922077604439,0.11072420701281295,0.17197357541425187,0.11304548999847513,0.07772171962346132,0.057463417543041864,0.02259171114140611,-0.033359141914308214,0.0940665816098152,0.0021748949902835944,0.005681625728975514,0.10582983037531302,0.0804455462469925,-0.06664893552898007,0.10582457457180165,0.0034808902186859504,0.1274013780341539,0.13457675277486997,0.12611845743985184,0.1698700741117618,0.16642464733027396,0.04448477048618697,0.16267416944416016,-0.021653198554546595,0.19460660773595487,0.13577632201410858,0.2352510473589675,0.2855511851033528,0.3034415963816858,1.0,0.03081457146971347,0.13074640179710048,0.20824427980504606,0.16000728027066546,0.16441544650522208,0.18386877904547413,0.20105989742030486,0.32793372316744523,-0.0209835725719865,-0.0037289287178436928,-0.00553495248945525,-0.005685906102224225,0.017849822931472487,-0.00044974004373538956,0.007457886270573815,-0.016626309215331873,0.013925033267278304,-0.0025214321893138355,0.008299448972910285,0.023062402341082554,0.008301518440388641,-0.027870424774537234
10y_treynor_ratio,-0.0020018114782381965,-0.0036942944722727533,0.04438343098211363,0.012162442942758783,0.025902853814134628,0.04962079633746994,0.05393429990485327,0.0033157141527883475,0.012684837657992751,-0.02765620784452102,-0.003508703536111359,-0.006297265910793161,0.012173775506965077,0.034814981317953846,0.02833417069360005,-0.0014095441085808563,0.0330484538946057,0.014034636379955029,0.011444255346550287,0.0009986636249918969,0.010660128393460784,0.01875723389309448,-0.015933828375176803,0.010859446381023147,0.0008259445603395245,0.011444255346550287,-0.014230240948970798,0.011256203638050796,-0.009552009617017179,0.004843560300468954,0.00862110135327338,-0.0013475670165329697,0.002459800852032863,0.06128176227583285,0.027501696529727494,0.05515615305527586,0.010511221145625369,0.009960653110147464,-0.013774360204006844,0.009070862092116983,-0.003194261301282509,0.008841879754498676,-0.009147528885387963,0.05941017810460248,0.030938040169918316,-0.00040852478056032943,0.0033422205845837407,0.00398277882985635,0.022471525805993924,0.029011225892326423,0.019173146716635583,0.012004163073595885,0.020040992682385114,-0.004387662821739769,0.03674966912039762,0.00845877469013489,0.040599294869944964,0.03059414719191791,0.04136999279157854,0.03471888239432518,0.04739426606990372,0.03081457146971347,1.0,0.056584090417800346,0.10333880712709223,0.08164739458238236,0.07522921674365328,0.07980961340909794,0.10756790216155325,0.10592869072214396,-0.0038701251582375492,-0.026110294475116164,0.01661038813294012,-0.003779468259322457,-0.012388218025875291,0.02260652191285592,-0.00029771113878182553,-0.013408318431607277,0.0062277502548354876,-0.008721395124394517,-0.018895590969199537,0.005356954776038455,-0.023781554171365234,0.03899520453714594
10y_alpha_ratio,0.007505151988641901,-0.05051592962645114,0.008984170226776462,0.056445922917423785,0.12312434382666408,0.1750837372302228,0.19817476229555697,0.005511392109000325,0.0734739110417421,-0.04712525364669587,0.008374902401880404,-0.01982077491452107,0.05653646616717946,0.21139123397742288,0.07827759626333411,-0.04395924205952262,0.17632480718390475,0.06106527338758719,0.06450465686151696,0.002955828240657801,0.005419842363796193,-0.02956140689251436,0.01842048123879712,-0.08021088994743505,-0.02875562693306981,0.06450465686151696,-0.030708942241126688,0.11340795892664396,0.04027233534589072,0.06260267086641334,0.11158516398322947,0.00029949869405479187,-0.09698294000923408,0.2502315737989742,0.05275569735380682,0.18677327519332687,-0.08475990252985922,-0.009932696242554658,0.013331095520384858,0.0005758044362902886,-0.0932406434836527,-0.04100412469021796,-0.021932876198660408,0.24008001634800294,0.16829834812472236,0.0665823642320686,0.02913611751117786,0.07701240555549388,0.009212549641491834,0.06986128831124691,0.08897463864527234,0.086882710864619,0.12566832496929742,0.022405976657808014,0.02798007373797061,0.3454715759573838,0.07295774115702004,0.12657388592350127,0.15548297443588374,0.15604853183491535,0.23699941148175782,0.13074640179710048,0.056584090417800346,1.0,0.34154852276687625,0.275651861370717,0.3258155051129114,0.3068191047213966,0.4176558857622756,0.38259463821446876,0.02324453323140329,0.009180897162641024,-0.014494389887372564,0.005345342695291863,-0.03070067362304312,-0.007409238216546758,-0.07306805916297808,-0.0715470130984051,-0.043803666076828555,-0.01847936027769982,-0.06368173414195025,0.03590308533247755,0.07084489593635868,-0.037782034062088736
10y_sharpe_ratio,0.02512838367896662,-0.005627592230631852,0.3298460037566447,0.05186251627230911,0.32384360981778426,0.34898259628302036,0.4962277475344444,0.21205855020561548,0.2657124273451484,-0.17127520282466607,0.04622061735186807,0.10807646441574553,0.0523678375113676,0.24322775996102383,0.3216305888158531,0.051343864192490506,0.2526522247144134,0.06700859608667657,0.03931889560154806,0.0629225497617107,-0.003693989619236886,0.2380737063452086,0.014039175729978154,0.17395225224777133,0.010773698322765944,0.03931889560154806,-0.09591992570468985,0.037224719564988976,0.016852307169310632,-0.057385283432234445,0.02953261599166678,0.02235556201073033,0.14423420064725576,0.3967180474472227,0.21302987559067213,0.35005070394059407,0.19946489654155894,0.02835326252733651,-0.18794625451771482,0.18843976310136507,0.0450504316370445,0.1473890554755155,0.0022339637270522247,0.39557001107447437,0.24539002679157407,-0.16598288862295932,0.0873015805647223,-0.00030182531513008243,0.22225594873732005,0.1931251396510125,0.14609037237476963,0.2655298297753339,0.22657764961987342,0.003651940910738835,0.1188784495670628,0.031834352850342085,0.5095050938860575,0.2729611302499196,0.31315940595696673,0.4329699544820171,0.4354345505638272,0.20824427980504606,0.10333880712709223,0.34154852276687625,1.0,0.6153062567544157,0.6614797642745173,0.7912706109824756,0.7916891977531533,0.8066361775048183,-0.06626557998592628,0.0751748142605175,-0.05582778347956234,-0.057464774603459993,0.11520487953975718,-0.04853564107267873,0.10453056209277302,0.01412297984370649,0.10930506380368192,0.10109620908294692,0.08634917298601046,0.10972946226187173,0.02525748399553619,-0.08997094916398785
10y_rma_ratio,0.022651447891513844,-0.2974331111126179,0.22301190400808849,0.53307520351685,0.29159353210726924,0.5269348184785859,0.28939978636254127,-0.2646522170709957,0.19486535148612258,-0.21166803805798243,0.3438213865809325,-0.3133829990378984,0.5338050877160344,0.3655371863871136,0.2852636700114491,-0.13671030169767598,0.6077029602904471,0.5420763842055375,0.5760205806582653,0.20673515318880098,0.4164471846499696,0.17650205024640284,0.4541675558920607,0.03947597423852892,-0.0038240596081380736,0.5760205806582653,-0.0835188013797769,0.22142226102815785,-0.021586736754599174,0.5265251268182426,0.2705157460692091,0.1835598273770409,-0.23719614204229886,0.5998154591135234,0.5644975971170385,0.5115179920473746,-0.20538767939733246,0.3888581937682298,0.08570057371672848,0.01709423424508094,-0.07751323925756727,-0.47484437546011915,-0.0018538422590255645,0.6185859188493177,0.617833173876411,0.01591784635423415,0.049827042286775064,0.14095239887528377,0.41848738416541276,0.6598842423341861,0.38587218384655203,0.22058848116440635,0.23009231184069107,0.0035090358955816654,0.0880580400418179,0.16552578620711342,0.21586212994571302,0.6132235880498759,0.48735616927110903,0.34241730432639406,0.3749247227871941,0.16000728027066546,0.08164739458238236,0.275651861370717,0.6153062567544157,1.0,0.7160450706073661,0.6380693504136882,0.6427915551444507,0.6118939138380245,-0.06858631155648102,-0.10386330234968512,0.06268630219670798,0.07959589650820117,-0.29240034328131825,0.07158056701822592,-0.3418380929554129,-0.27816179896467963,-0.28389944217551955,-0.2680790877374813,-0.32234744497330825,-0.08252964148512813,0.04444168069825878,-0.17650274716718523
10y_beta_ratio,0.015053147777675305,-0.20169272907335664,0.2077347502248188,0.2600469435137795,0.2522761428088153,0.4295283161133459,0.40236778624954217,-0.11414297042903525,0.09362152181773656,-0.21115771788514967,0.1253272249029247,-0.13285772515156427,0.2607458952232247,0.4262615284440763,0.23124160708197508,-0.04344544835475205,0.37291435359505787,0.26591322342579354,0.2781987703462088,0.10260866836616139,0.2089155613598786,0.06934278640398014,0.16546303958334632,0.016398006014992698,0.0012231236222988732,0.2781987703462088,-0.08520582260988084,0.1035296769553241,-0.04875994888761326,0.2436658020517172,0.1361950665168151,0.049519910767486464,-0.11648015866500078,0.4923685121896659,0.2927380702872647,0.4290350615140628,-0.11847240781958614,0.20399397440880676,-0.06089744164698977,0.039052901220335196,-0.03290057511253197,-0.17031168826674284,-0.028584044093175748,0.5092442307447748,0.36546541541692823,-0.020822084627074022,0.031198034947113255,0.09389215019908369,0.09662115411344255,0.3453873213383322,0.5149783678026395,0.27114633444762143,0.2796278352064232,0.03154522014160379,0.07772321026762048,0.1194082652943248,0.255350585112655,0.34264454564950475,0.6659143245914179,0.41751833843268255,0.4540713510635468,0.16441544650522208,0.07522921674365328,0.3258155051129114,0.6614797642745173,0.7160450706073661,1.0,0.7875970673108345,0.8019352889654349,0.7158160479693099,-0.05255227797165816,-0.18702876164757407,0.15676426324434045,-0.019688132747708708,0.037747693354702586,0.19603020931336726,-0.014222099338869995,-0.09413141933018701,0.06493219052202552,-0.07814485142295198,0.011025128463441523,0.057458816582023536,-0.032785761660852265,-0.13505988131484523
10y_r2_ratio,0.001767544336504502,-0.107971799804955,0.2122696273357671,0.10279829879103795,0.21165647555687706,0.3872523088213643,0.4900614185796823,0.026667047483853828,0.1078622744029932,-0.18002923755689265,0.04817170329636438,-0.06764999358587824,0.10341534745007411,0.38744648417705024,0.2074810537808349,-0.01635625373178824,0.2727544797898858,0.10933841886654494,0.11456443010437752,0.05227849544805429,0.07934592783034591,0.09400308455365884,0.05025652266996372,0.05338418218503712,-0.01172459505552565,0.11456443010437752,-0.085288982471885,0.05086330171164081,-0.021876755681488932,0.08461548620950432,0.07900808479196958,0.016371319290319156,-0.03414919823755394,0.4412453532266817,0.17821223701168665,0.37478659873822184,0.006896257878967518,0.08695755459016526,-0.07898990850686718,0.06670079951330363,-0.00887096325060817,-0.00454805525664312,-0.02905576063592256,0.4631024347227187,0.26915620166142334,-0.05938523795007178,0.00516786183913931,0.05015918197370986,0.08542589261300462,0.22058143736818325,0.24262212030610775,0.38535002925395945,0.27438683125217966,0.009566028426623876,0.06729630760210012,0.08233618161020871,0.2691827847598153,0.25175296467554387,0.4207663935901689,0.5707752861080361,0.46982444564176734,0.18386877904547413,0.07980961340909794,0.3068191047213966,0.7912706109824756,0.6380693504136882,0.7875970673108345,1.0,0.8406254821496357,0.7695672382730905,-0.053515609676842685,-0.06539520265454901,0.0653243195364109,-0.018517616873771712,0.034706221571308246,0.09538566550224087,0.026334993611380256,-0.032513201935732074,0.0909230139875328,-0.047419344635948865,0.010657863515618421,0.0766031728969581,-0.03137866052251453,-0.10399320494975153
10y_std_ratio,0.002217036580215119,-0.08781449365654191,0.25140089633839724,0.09382801768731593,0.2088674367418185,0.3795910728137939,0.4843626914512104,0.05571822287454793,0.11311315372686417,-0.1727154140248302,0.04681727346640216,-0.052979504084795716,0.09435522612555983,0.4095157204057714,0.1958999097962163,-0.011214166078615601,0.2726414452165497,0.09834360083423696,0.08898270728368196,0.04374960359776777,0.05580248300442877,0.09351676590657662,0.05127841794632259,0.03346211953363178,0.0026169422334206935,0.08898270728368196,-0.08491039810269554,0.05770341862681458,0.001136583895984192,0.055470255579068935,0.06792239912807278,0.017499502206834026,-0.04738363894604408,0.45517984328247235,0.18105161365503125,0.39442837060641567,0.020827258650979355,0.07482996364731155,-0.09749039078691699,0.07885897665452354,-0.022394753274289334,0.02064456239965274,-0.02371779801601961,0.45570282116425764,0.25291268149709256,-0.039716339542461634,0.03840087331856352,0.08244932359889513,0.1004412663668351,0.20961293473508846,0.23632156409692623,0.2538895161445926,0.3709536663111584,0.02554475711964516,0.07770105160999269,0.12056416524954039,0.2690103364742789,0.24218056590959486,0.4191541298058273,0.43123189261370826,0.5837217825826094,0.20105989742030486,0.10756790216155325,0.4176558857622756,0.7916891977531533,0.6427915551444507,0.8019352889654349,0.8406254821496357,1.0,0.8388922790490558,-0.06890611298708947,-0.02662939497444041,0.01320580045056056,-0.026659808617455674,0.05009935580612141,0.03456371943603821,0.03448579996725845,-0.05935763437492855,0.1080711845545224,-0.016500149505023508,0.014549905786814862,0.08515448688374307,-0.004125264800850495,-0.0984654102514469
10y_return_ratio,0.0080774393614215,-0.0333368223884364,0.34172814585651473,0.09620198873976145,0.19683820908634678,0.3493822168562524,0.44249377239807064,0.04489614101840544,0.10404915881318343,-0.14142271950063606,0.052917283442676544,-0.045940818465677796,0.09662998360639406,0.31354227179548727,0.22274144684014505,-0.011998704377348983,0.2548735664809763,0.10999954332421569,0.07423756153945679,0.049101245126294005,0.06771332050553876,0.11530857108474098,0.04998285212507315,0.08247556769148073,0.0049762936883023905,0.07423756153945679,-0.08256184872006836,0.06661603660485879,0.0037229218400677156,0.04003481319286982,0.06083096517926301,0.020394703460531925,2.4924973316397457e-05,0.4343145524862882,0.21489366101596746,0.3839996707899382,0.054547412948661014,0.10218328834317095,-0.08049710266022943,0.07935917500880003,0.0023295977066050983,0.02856037158204469,-0.017968113775020396,0.41399483768087564,0.2290728990656473,-0.10876531206502028,0.07270541911665851,0.032732324608747476,0.12553796942389123,0.20986764501734068,0.1917957007408479,0.23813346275848332,0.26971051056437384,-0.020270205317884694,0.1057684969668892,0.04950479938183463,0.2981123924985535,0.2268300201435999,0.36598150091241816,0.39797244874933463,0.471766952209896,0.32793372316744523,0.10592869072214396,0.38259463821446876,0.8066361775048183,0.6118939138380245,0.7158160479693099,0.7695672382730905,0.8388922790490558,1.0,-0.0550236471150108,-0.011130395685815541,0.006722350260510295,-0.025256049595298258,0.05551091244258706,0.023108564861568273,0.039746533065737076,-0.0384082993043429,0.08385611269747928,0.0028979806841047807,0.02038122771628049,0.09102408302615653,0.0038042014505338764,-0.09111590463988314
category,0.055896412075962576,-0.1454941747166543,-0.03427689372864892,0.03656557140325528,0.06903514262898808,-0.09497890650812868,-0.03149081050150555,0.10134780138999266,0.15017810042929788,0.061288684220089186,0.011915713432969153,0.08641644502237736,0.03666822432063753,-0.11411491173368622,0.04728970246833232,-0.16328878466708782,0.048593088066098036,0.038941436542533535,0.004612871857507556,-5.411427492418531e-05,-0.06644782334567578,0.09932808837625569,0.0390918484520272,0.08602050066465307,-0.07935850065510396,0.004612871857507556,-0.004137633941601808,0.01916073143922602,-0.019164449545434125,0.018947443697371932,0.03048290587950407,-0.021045726994095716,0.05961722204038356,-0.00033346449306995466,0.034417879399083785,-0.07203468584269453,0.07977704059522883,-0.05131428471752596,-0.14993706294131415,0.1282874064781723,-0.10505305614064243,-0.03461601511034659,-0.025855241795726285,-0.013510293494416393,0.06108417063211768,-0.07777760081408984,-0.011045086758275428,-0.07518652727061355,-0.05698053171884125,0.006087997389769473,-0.012268540678421737,-0.0682784037886741,-0.09261346480119237,-0.016526483321192432,-0.027330196396905294,0.012072540536210931,-0.09457372986920955,0.08364589732074153,-0.028748887735277624,-0.0598900650960572,-0.04977892971005979,-0.0209835725719865,-0.0038701251582375492,0.02324453323140329,-0.06626557998592628,-0.06858631155648102,-0.05255227797165816,-0.053515609676842685,-0.06890611298708947,-0.0550236471150108,1.0,-0.14124892107642023,0.10250302394537723,0.061369131096470915,0.012970963676233073,0.1778644392291995,0.11851786032625504,0.10779107580543315,0.11151074959661582,0.0008546377034533823,0.04710114211339906,0.04792433435108323,0.05989889030163362,-0.012360323151841691
bb_rating,-0.0284241914574009,0.4301234055068856,0.04155074614627328,-0.21508651286930017,-0.08299888320550453,-0.03023714780929708,-0.02819489396139462,0.2257928291278196,0.03666236685020096,0.015429884079918124,-0.16547206476473825,0.15745619375295447,-0.21490923271432497,-0.07121880122876173,-0.07310713959099205,0.02037156025827737,-0.17859872285346767,-0.2105082566662076,-0.25620551891495186,-0.10657057737530787,-0.2352824397803398,0.023219546093874426,-0.22387139718912613,-0.018188543066706978,0.06842244192842475,-0.25620551891495186,-0.011201161769724684,0.0477891936960191,0.1350257614191606,-0.38993694468333506,0.05010217706370793,-0.06102815209746751,0.11650022948081627,-0.0704872320885709,-0.11302792201096828,-0.03955377221380419,0.18254724797336344,-0.198966118977178,-0.13592337545114527,-0.019323486140212967,-0.014895440617789421,0.40757987286211533,0.10587107572946279,-0.07419700360629641,-0.19470966810108173,-0.048250599612714745,0.001280868350396581,0.0008026921974964478,0.2179946432910717,-0.20126437256426508,-0.27224002190801977,-0.05079737077302096,0.04272771827151652,-0.0013560334059032825,0.001349343625277552,0.06841952070980452,0.12123659264304674,-0.23970810310338486,-0.24392405041975768,-0.03464912889937052,0.00884110185825524,-0.0037289287178436928,-0.026110294475116164,0.009180897162641024,0.0751748142605175,-0.10386330234968512,-0.18702876164757407,-0.06539520265454901,-0.02662939497444041,-0.011130395685815541,-0.14124892107642023,1.0,-0.60847255310103,-0.15884881743256327,0.3245571427343155,-0.8490791894871428,0.11320010180716078,0.06887856916237722,-0.011469641445300133,0.37657962309736304,0.31603319270441466,-0.05694827594396522,0.3475224937368754,-0.05040401914228627
below_b_rating,-0.006515301192944389,-0.3532104717453739,-0.062084777876762344,0.14041132190687755,0.0629872687820013,0.02441289678032599,0.013858181981971411,-0.1646155457925863,-0.04954785906106233,0.003231233267490137,0.10215513735399485,-0.11486854503116237,0.1403587596536775,0.05176311190794154,0.058131955214375426,-0.020194410699260538,0.12028961670908714,0.13607000738544023,0.175684008485227,0.06760074634977119,0.1692932054148618,-0.036688461075058694,0.13538658137044268,0.02228522074245814,-0.02115866568320573,0.175684008485227,0.01158807327162059,-0.06425386623189724,-0.07912482318907221,0.27443918900037173,-0.05238222756437999,0.03744883465978961,-0.08412718054912369,0.044552752403054334,0.05137736716752633,0.017776578985014353,-0.13593588639194945,0.14396348225008665,0.11652403012086707,0.0119712365503557,0.004955933239380562,-0.3004690032822608,-0.039226595578090995,0.051800711983759976,0.1327541863235404,0.03931882072467134,-0.021177769657343082,-0.021035305419868505,-0.2300279916799997,0.11324336928224907,0.21827865322272264,0.09000559044010288,-0.061411339528571515,-0.0013284173255833271,-0.003166101460978867,-0.09062468754209894,-0.1084755656153816,0.1715091072830464,0.1931595394073391,0.06619777253468924,-0.02255000928191037,-0.00553495248945525,0.01661038813294012,-0.014494389887372564,-0.05582778347956234,0.06268630219670798,0.15676426324434045,0.0653243195364109,0.01320580045056056,0.006722350260510295,0.10250302394537723,-0.60847255310103,1.0,0.11246976892683119,-0.23488753902609502,0.7281318047019188,-0.03911329151738072,-0.05824847073591589,0.0023996061252172626,-0.15510744029218415,-0.2299103401869295,0.06488106239295298,-0.2747159736577386,0.05254547571356611
others_rating,-0.00015900375700448325,-0.1327499141013752,-0.035501479917109995,0.14423187152982456,-0.03037648263915292,0.05245134383921513,-0.024909617108872132,-0.1580046243971073,-0.03490169820618704,0.020665052290987886,0.07522285208590343,-0.1306313552195724,0.14422240939656877,0.0434317730727131,-0.023910806557180204,-0.015222189659047721,0.11553227757705539,0.1495324703399578,0.15553863856291986,0.06283034617909808,0.1318358264143747,-0.00419827656715657,0.11756690307170865,-0.038582859449823446,-0.2374412498421003,0.15553863856291986,-0.010914157931925433,0.054563176951487005,-0.03136201494993224,0.2094129079743282,0.0655726830289453,0.049137595110321876,-0.09848428576585305,0.06976366868069601,0.08590543154666001,0.047608674040661325,-0.12440167959385079,0.1172228942344827,0.07541431288592362,-0.05720812966694275,-0.03563878933189973,-0.2039415904793867,-0.0921562330810878,0.07785948465191206,0.12816506106155162,0.021989505616923463,-0.022972628518850652,-0.017205168661545006,-0.00989191247197314,0.14005410382442265,0.032944180442395846,-0.009412150533610528,-0.02896015337459658,0.0002383189793293796,0.0008247346021577798,0.00036985313319878367,-0.12333574153109853,0.11875653962494936,0.013259139650511339,-0.011210274355869344,-0.02179107500993124,-0.005685906102224225,-0.003779468259322457,0.005345342695291863,-0.057464774603459993,0.07959589650820117,-0.019688132747708708,-0.018517616873771712,-0.026659808617455674,-0.025256049595298258,0.061369131096470915,-0.15884881743256327,0.11246976892683119,1.0,-0.21783624744063393,0.10822473657685468,-0.17131958686939672,-0.016524413490925847,-0.12961720531489926,-0.17053275030365075,-0.1726868789582808,-0.05113149345739971,-0.13611803799191977,0.03778547349798055
